4.045970282504239568e-02,1.245970282504192325e-02,1.245970282504192325e-02,1.045970282504196658e-02,1.245970282504192325e-02,9.459702825041941404e-03,1.295970282504186818e-02,7.459702825041873708e-03,1.295970282504186818e-02,4.057994330600431243e-02,1.245970282504192325e-02,1.245970282504192325e-02,1.045970282504187637e-02,1.245970282504192325e-02,8.459702825041919699e-03,1.295970282504186818e-02,6.459702825041897106e-03,1.545970282504181489e-02,6.078098796560421624e-02,1.245970282504192325e-02,1.245970282504192325e-02,8.459702825041919699e-03,1.245970282504192325e-02,8.459702825041919699e-03,1.295970282504197921e-02,6.459702825041897106e-03,1.295970282504186818e-02,8.066010362664563504e-02,1.245970282504192325e-02,1.245970282504192325e-02,8.459702825041829494e-03,8.459702825042009905e-03,7.459702825041897994e-03,1.045970282504192148e-02,5.459702825041896218e-03,1.295970282504197921e-02,2.053986314568321050e-02,8.459702825042009905e-03,1.245970282504192325e-02,8.459702825041919699e-03,1.245970282504174284e-02,6.459702825041872820e-03,1.045970282504181045e-02,5.959702825041907071e-03,1.045970282504192148e-02,4.057994330600431243e-02,8.459702825042009905e-03,1.245970282504192325e-02,8.459702825041919699e-03,8.459702825042009905e-03,6.459702825041872820e-03,1.045970282504192148e-02,6.459702825041897106e-03,1.045970282504192148e-02,4.057994330600342425e-02,8.459702825041829494e-03,4.459702825041739205e-03,8.459702825041829494e-03,8.459702825041829494e-03,7.459702825041897994e-03,1.045970282504192148e-02,7.459702825041897994e-03,1.295970282504186818e-02,4.057994330600431243e-02,1.245970282504192325e-02,1.245970282504156937e-02,8.459702825041919699e-03,1.245970282504174284e-02,9.459702825041899771e-03,1.045970282504192148e-02,1.045970282504190066e-02,1.295970282504186818e-02
6.061092775704145197e+02,5.155419908643176541e+02,7.201616383631336475e+02,1.367056047306258733e+03,1.438517655812509702e+03,4.067041080630287070e+03,2.808513473755710947e+03,3.558921933307825839e+03,7.676101940221204813e+02,1.737890550220788555e+03,1.869908161306453394e+03,6.057929395258499881e+02,1.020440081189040370e+03,1.340160374165596295e+03,1.837948722498053030e+03,2.372585267972782731e+03,5.394598009200808519e+03,3.879343650956489000e+03,1.160288806754973621e+03,1.671227860920453622e+03,9.810025304482998081e+02,1.323687159181387869e+03,2.297285930646053203e+03,5.073936802240727047e+03,5.333648343111196482e+03,1.098703793692546969e+04,8.351271742965568592e+02,5.216624837821297660e+03,1.271980577911314185e+03,1.322260669561946145e+02,1.415416149673410473e+03,7.651569013560036865e+02,3.160112480736282123e+03,1.163800033673607004e+03,3.479768150174380025e+03,1.431166883252946491e+03,6.097168180322071294e+02,6.351877969158838368e+02,8.626610241774935730e+02,2.325554503139807366e+03,1.857829221534703493e+03,1.745126719498582361e+03,5.231888602894374344e+03,2.399280705728564953e+03,9.104465164342987009e+02,7.028841756853089464e+02,4.341760078292850835e+02,2.357399723929810534e+03,1.604370777637941956e+03,3.928033961386602755e+02,1.536061374454367751e+03,7.312349239681841482e+02,5.290104038149609551e+03,1.245016251209501661e+03,1.288148670041827017e+03,3.455795150797974316e+02,1.564005556778849382e+02,1.696040664398538411e+03,5.759658584666157140e+02,1.641888462216428934e+03,1.142288667264195965e+03,2.546817272159568802e+03,2.598284887747317498e+03,1.719396192199146299e+03,8.445626792038389112e+02,8.846920472169665572e+02,5.730697756483087915e+02,2.674501989969167880e+03,1.445394242597115181e+03,8.028908794509765130e+02,1.419591000659292376e+03,1.631788960402400789e+03
